created_at,full_text,id_str,lang
Sat Mar 15 17:47:58 +0000 2025,Sebenernya udah ga percaya pemerintah tapi masih ada harapan ga sih untuk berharap ke pemerintah???,1900967222304288788,in
Sat Mar 15 13:53:29 +0000 2025,@huhhh192 sayangnya banyak SDM rendah yang masih percaya. Gimanapun ini salahnya pemerintah bisa ga sih pemerintah edukasi besar2an perihal ginian?,1900908210464121167,in
Sat Mar 15 09:23:10 +0000 2025,@TeddGus ... Kalo ada yang masih percaya ente berarti dungunya ga ada obat... Ente ini kan pendukung pemerintah dari pemerintahan Jokowi dan ente menikmatinya... ,1900840184700432620,in
Sat Mar 15 04:01:47 +0000 2025,@SyuaebiG14883 @sakaka06 @tanyarlfes Aku percaya smua org berjuang untuk hidup. Dn aku jg percaya kebijakn yg baik dr pemerintah sbgi pengtur segala sektor akn mensejahterakan masyarakat ny. Lapangn kerja yg mudah harga kebutuhan pangan yg terjangkau akses kesehatan yg bagus dn ga ribet. Pajak d gunakn dg baik.,1900759306213224517,in
Sat Mar 15 03:12:07 +0000 2025,@sbyfess Udah ga percaya sama lembaga pemerintah wkwk,1900746805773824274,in
Fri Mar 14 23:11:31 +0000 2025,@Rokushiki4 @ariamansluggish @el_jastip udah terang benderang gini aja ga di basmi pemerintah masih percaya koar2 berantas korupsi dan mafia lol,1900686255693947329,in
Fri Mar 14 22:37:36 +0000 2025,@realfedinuril pemerintah aja gabisa percaya ahli. bahkan sama rakyatnya aja ga percaya. eh rakyat diminta percaya sama mereka. atas dasar apa???,1900677722814509160,in
Fri Mar 14 08:53:18 +0000 2025,@takethelesson wkwk ga percaya pemerintah indo,1900470281904459996,in
Sun Mar 09 01:30:43 +0000 2025,@detikcom dah bapak mending diem nikmatin pensiun jadi presiden masyarakat dah ga percaya pemerintah,1898546963077038222,in
Sun Mar 09 01:15:41 +0000 2025,@dr_koko28 Pendapatan per kapita serta pemerataannya perlu ditingkatkan konflik dalam negeri dan berita negatif baik soal pemerintah dan masyarakat juga harus sangat dikurangi. Negara lain susah percaya sama imigran/turis yang ga punya uang/rawan konflik/bermasalah.,1898543179538047312,in
Sun Mar 09 00:10:35 +0000 2025,ini kalo bener (walaupun gue sebenernya ga percaya) pemerintah kek napoleon anying apa2 yg disalahin snowball padahal snowballnya udh ga ada di animal farm,1898526796804669894,in
Sat Mar 08 23:02:03 +0000 2025,@tvOneNews udh ga percaya lagi sama namanya pemerintah,1898509547087765620,in
Sat Mar 08 22:16:52 +0000 2025,Liat kasus yang ada sekarang sih ga aneh ya apalagi tidak sejalan sama pemerintah lagian apa sih yg ditakutin dari Anies? Anies nextnya ga calonin juga ga ada lagi kepercayaan rakyat ke pemerintah lebih percaya nih negara udah keburu bubar tiap hari berita korupsi,1898498176765571211,in
Sat Mar 08 15:32:27 +0000 2025,@yaniarsim Saya sepertinya sudah tidak percaya kepada pemerintah terlalu banyak kebohongan yang dibuat ... Saya yakin ini ada hubunganya juga dengan orang di oemerintahan @prabowo .. pertanyaanya berani ga menindak yang ada di circlenya pemerintahan ??????,1898396403434709079,in
Sat Mar 08 14:58:29 +0000 2025,Pemerintah sudah benar2 kehilangan marwahnya sampai apapun yg berasal dari pemerintah masyarakat udh ga percaya.,1898387854050623648,in
Sat Mar 08 13:30:04 +0000 2025,@ardisatriawan Ga usah percaya pemerintah Sekarang guru-guru sertifikasi lagi dikasi bunga-bunga janji kalau sertifikasi akan dibayarkan langsung dari pusat bulan ini tanpa mampir melalui Pemda. Kita lihat saja prank yg keberapa untuk guru tahun ini ,1898365604522033182,in
Sat Mar 08 12:54:46 +0000 2025,@ARSIPAJA udah ga heran masyarakat udh pada ga percaya lagi sama pemerintah walaupun pemerintah udh klarifikasi juga gimana ga percaya apa-apa di korupsi trus pas di tangkep dihukum sebentar trus di lakuin lagi berulang kali udah capekkk contoh pertamina katanya ga lagi udh ga percaya.,1898356720889438332,in
Sat Mar 08 09:18:06 +0000 2025,Konsep nya udah persis rakyat indonesia ngelawan pemerintah dzolim yang punya power dan resources untuk lakuin oppresion ke orang - orang yang lebih lemah dibanding mereka. Tapi kok bisa kalian masih ga belajar dan percaya hybe ini ga salah? Wajar aja dapet wapres gibran,1898302195394834829,in
Sat Mar 08 08:20:57 +0000 2025,@casualzoomer333 @easynuansaben28 @gpp_hehe @KangManto123 Kalo lu tanya asumsi gua mengenai kasus ini? Jelas gua ga percaya kalo apapun proyek pemerintah lurus lurus aja. Pasti ada nyelewengnya. Yang gua koreksi di sini cara ibu itu melakukan pengukuran. Dan di case lain ibu itu percaya kok kalau itu 1 L,1898287812522238348,in
Sat Mar 08 03:22:42 +0000 2025,I'm all about kursus pranikah but 1. Ga percaya sm pemerintah apalagi baru omon2 tok 2. Alasannya karna perceraian aja...? How about child neglect and underage &amp; forced marriage ,1898212756270334195,in
Sat Mar 08 01:31:31 +0000 2025,@mardigu024 Jangan mereka saja yang kerna kalau mau dipercaya usut sampai ke akar2nya kalau cm mereka doang yang dihukum mati mana rakyat percaya anyway rakyat sudah ga percaya dengan pemerintah!!,1898184773576933725,in
Fri Mar 07 22:51:12 +0000 2025,Gue paham pentingnya menghindari ad hominem hanya karena afiliasi politik tapi masa lu ga ada argumen lain untuk membuat masyarakat percaya? dengan berbagai macam keburukan pemerintah khususnya terkait korupsi dan nepotisme wajar dong masyarakat marah dan sulit percaya. Gimana,1898144430030569651,in
Fri Mar 07 16:49:57 +0000 2025,Dahlah capek banget percaya sama pemerintah. Aku udah kecewa sama kalian. Aku udah ga yakin kata² pemerintah bisa dipegang setelah kejadian ini. Dah lah capek mana masih bulan Ramadhan lagi ya Allah.,1898053516029313136,in
Fri Mar 07 16:49:56 +0000 2025,Aku udah berusaha percaya sama pemerintah loh selama ini kadang kesel tapi yaudah aku yakin ada hal baik dari itu. Tapi apa? Kalian ga sesuai apa yang kalian omongin di awal. Aku udah percaya sama kalian dan kalian malah seenaknya ngubah² timeline tanpa info² di awal.,1898053512749305934,in
Fri Mar 07 16:49:55 +0000 2025,Kenapa sih? Hah? Ga ada duit gara² buat Danantara &amp; MBG? Kalo iya kenapa ga ngomong? NGOMONG APA SUSAHNYA BANGS- astaghfirullah kesel banget rasanya. Mau berapa kali lagi sih orang² dijadiin tumbal ego kalian hah? Mau berapa kali lagi orang² dibiking ga percaya sama pemerintah?,1898053509528088801,in
Fri Mar 07 12:24:53 +0000 2025,naturalisasi sdm indo please.. ga pemerintah ga sdm nya sama2 minus kita harus belajar rasa respect privasi orang lain find out how the real happened think before act tambah literasi baca nya jangan asal percaya media dan hal hal lain yg seharusnya ga over react.,1897986810925428892,in
Fri Mar 07 10:34:15 +0000 2025,@itsquaileggs Untung ga daftar CPNS. Gapernah percaya sama yang namanya pemerintah. Apalagi setelah mulyono CS.,1897958969928565091,in
Fri Mar 07 06:44:21 +0000 2025,@Feuillegurl You know what? Gw udh 0% percaya pemerintah. Ga berniat sedikit pun daftar LPDP karena buka ga mungkin dananya nanti ga bisa cair. Daftar beasiswa luar aja pemerintahnya punya integritas,1897901113049026970,in
Fri Mar 07 02:48:19 +0000 2025,@orgility @narkosun ya ga takut kan bukan hukum di negara ini pun aparat hukum di negara ini juga sama aja korupnya. gw baru percaya ke pemerintah kalau beneran ini dihukum mati ga pake lama dan disiarkan secara live.,1897841714695749689,in
Fri Mar 07 02:47:31 +0000 2025,ga percaya lagi sekarang sama pemerintah,1897841512702263457,in
Fri Mar 07 02:44:05 +0000 2025,@suyono_novi Udah ga percaya sama pemerintah bauuuu,1897840647429890100,in
Fri Mar 07 01:00:00 +0000 2025,@Feuillegurl udah ga usah percaya lg sama pemerintah yakin nanti pas oktober ada kebijakan baru lg yg ga berpihak ke rakyat ,1897814457205899756,in
Thu Mar 06 22:15:48 +0000 2025,@youngimeen @jeffgoingout @tanyarlfes Gw salah 1 rakyat yang percaya kalo : Sebenernya rakyat yang teriak² pemerintah korupsi itu bukan karena mereka protes. Tapi karena mereka ga kebagian aja. Ya karena mereka dulu sebelum jadi pejabat juga cuman rakyat/mahasiswa biasa. Tapi pas jadi kelakuannya sama aja.,1897773133156806829,in
Thu Mar 06 21:42:10 +0000 2025,@tanyarlfes ga percaya pemerintah pokoknya jadi gamau apresiasi apalagi saling menguntungkan untuk kalangan mereka doang,1897764669210652864,in
Thu Mar 06 20:35:24 +0000 2025,@tempodotco DPR bela Pemerintah terus siapa yang bela rakyat yang sudah banyak tertindas kelaparan kedinginan sakit menganggur ga ada penghasilan di bawah sana? Indonesia Gelap Jilid II adlh cerminan masyarakat yang sudah tidak percaya lagi dgn ekskutif legislatif dan yudikatif,1897747865788924112,in
Thu Mar 06 15:30:17 +0000 2025,@sampandaem Pemerintah tuh baik kita mau percaya siapa lagi kalo bukan pemerintah? Gada pemerintah tuh yang mau rakyatnya susah. Dulu ada temen ngomong kek gini ga tau skrg masih mau ngomong kek gini aoa gimana?,1897671083454779764,in
Thu Mar 06 15:20:08 +0000 2025,@prabowo Rakyat ga akan percaya kinerja pemerintah sampai mantan presiden dan para menterinya di hukum seumur hidup.,1897668528330912238,in
Thu Mar 06 15:14:04 +0000 2025,@kompascom Rakyat tidak akan percaya pemerintah serius berantas korupsi sampai jokowi sekeluarga dan menterinya di adili. Krn korupsinya berlangsung saat jokowi menjabat presiden dan tidak mungkin ga tau. Ingat yg ada hanya visi dan misi presiden mrk menjalankan instruksi presiden ok bro?,1897666999762694538,in
Thu Mar 06 13:58:42 +0000 2025,@Mdy_Asmara1701 Ga percaya sama pertamina sekaligus pemerintah.,1897648034156323047,in
Thu Mar 06 13:18:05 +0000 2025,@tempodotco Udah di titik ga percaya pemerintah,1897637811114881439,in
Thu Mar 06 12:11:04 +0000 2025,Percaya ga percaya ini ada kaitannya dengan sejarah kelam Indonesia. Sejak Indonesia merdeka hingga 1967 kolom agama nggak ada di KTP. Baru setelah itu pemerintah Orde Baru mulai mewajibkan pencantuman agama di dokumen identitas.,1897620945894055958,in
Thu Mar 06 08:09:09 +0000 2025,@blisonny Oposisi satu aja ketar-ketir cari cara buat jatuhin Padahal di situasi yg carut marut saat ini semua pejabat di dalam lingkaran kekuasaan berlomba-lomba ambil bagian Wake up bro orang-orang udah ga percaya ama pemerintah sekarang,1897560068415217862,in
Thu Mar 06 07:51:50 +0000 2025,@TaryokoL @TaliUdeng Nah itu yg saya bingung pemerintah ga punya saham Tapi ketika capres kampanye ke sana dengan bahasa kampanye ingin menyelamatkan dari PHK massal. Kok mereka bisa percaya Padahal bukan BUMN paling solusi nya di nasionalisasikan tapi nyatanya engga,1897555707119198411,in
Thu Mar 06 07:31:23 +0000 2025,gua percaya roda itu berputar. berapa tahun lalu PDIP di atas angin jadi penguasa sekarang jadi gelandangan. berapa kali prabowo jadi lawan pemerintah eh sekarang ngelawan masyarakat. tapi ga berlaku untuk Indonesia dari dulu sama selalu dibayangi tikus yang menjijikan.,1897550561383461350,in
Thu Mar 06 07:06:21 +0000 2025,@RaniKancana @KompasTV sama kaya pendidikan kita maksa ikut kurikiulum godokan pemerintah tapi pejabat pemerintahnya sendiri nyekolahin anak ke luar negeri ...... ga percaya produk buatan mereka sendiri ..... koplak ,1897544263938007440,in
Thu Mar 06 06:19:37 +0000 2025,ga enak bgt gw mau bukber sama org yg gabisa diajakin buat ngomongin pemerintahan (krn udh percaya penuh sama pemerintah),1897532503415837082,in
Thu Mar 06 04:39:44 +0000 2025,@tanyarlfes Contohnya setelah dirut Pertamina ditangkap pemerintah minta maaf trus kasih kompensasi bagi masyarakat kemarin aja PLN bisa diskon 50% masa bbm yg jelas² dirugikan ga dikasih atau kebijakan apa kek yg harus pemerintah pikirkan biar rakyat percaya lagi itu salah satu contoh,1897507363994919169,in
Wed Mar 05 23:04:13 +0000 2025,@geloraco Sy pribadi ga percaya lah...sudah end ga bisa lg percaya sama pemerintah !!! Mending kita cari selamat sendiri aja dr kebohongan yg dibuat pemerintah pemerintah ga mikirin kita !!!,1897422929866240228,in
Tue Mar 04 07:15:01 +0000 2025,Lil... gini LOGIKA nya Jika Investor saja TIDAK ADA YANG PERCAYA setelah Pemerintah melakukan hal yang dipikirnya mampu menarik Investor seperti Danantara dan Bank Emas Apalagi memberi Teknologinya Teknologi itu lebih Penting drpd sekedar Uang jadi ga akan mereka juga akan https://t.co/J1wgs0v5N0,1896821666094965239,in
Tue Mar 04 07:08:44 +0000 2025,@Mythicalforest emg dongo mana rakyat juga ada yg percaya kalau kritik itu ditunggangi kayak people we supposed to be one voice kalau ngekritik kebijakan pemerintah yg ga masuk akal??????,1896820086058688513,in
Tue Mar 04 04:00:58 +0000 2025,@kegblgnunfaedh Gpp dah sama ae beda 1k doang tpi mesin aman udh ga percaya lagi gue sama pemerintah,1896772833302478969,in
Tue Mar 04 01:47:56 +0000 2025,gue udh ga percaya lg apa kata mentri presiden wapres stafsus wamen pokonya yg pnya jabatan tinggi di pemerintah. trust issue,1896739354518933805,in
Mon Mar 03 22:00:11 +0000 2025,@NyimasLaula Skrng jd paham knp org2 tua banyak yg percaya berobat ke dukun atau pengobatan dalam lainnya krna utk kesehatan aja pemerintah gamau tau dan gamau bantu pdhl ga semua org mampu buat beli obat2 nya ini gue bkn normalisasi berobat ke dukun &amp; segala macemnya cuma miris aja kemis-,1896682040768315765,in
Mon Mar 03 21:59:37 +0000 2025,@sukatehkotak @kegblgnunfaedh Makanya gausah percaya akun @kegblgnunfaedh gua udh ga pernah ngelike apa yg dia posting soalnya adminnya ga jelas udh kyk buzzer pemerintah sama sama ga jelas,1896681895372702207,in
Mon Mar 03 20:17:19 +0000 2025,@Twillight_Loid Secara ga langsung disuruh ga percaya ama pemerintah. Lol,1896656153125486739,in
Mon Mar 03 18:15:59 +0000 2025,@tanyarlfes Aku udah ga pernah lagi percaya apa kata buku² sejarah cetakan pemerintah. Sejarah adalah milik pemimpin yang berkuasa!,1896625616713290218,in
Mon Mar 03 18:11:30 +0000 2025,@KompasTV Dikasih angin surga macam pas pilpress kemarin ujung2nya zonk. Masa kalian ga pinter sih lihat kelakuan pemerintah. Jgn pernah percaya sama bisikan dajjal buzzer,1896624487560528157,in
Mon Mar 03 16:25:43 +0000 2025,@SBYudhoyono Ga percaya sama pemerintah Indonesia.. apapun semua pembohongan dan tidak ada manfaat untuk rakyat,1896597869173637375,in
Mon Mar 03 14:06:25 +0000 2025,@tempodotco Mau ITB kek UI kek UGM ITS n kampus ternama apalah.... Kalo urusannya cuma jadi ceboker pemerintah or pertamina sorry to say... KITA SUDAH GA PERCAYA LAGI!!! Janganlah jadi pakar yg sok2an bikin statemen cari muka!!! kalo ujung2nya merusak kredibilitas pakar itu sendiri!!!,1896562811855413382,in
Mon Mar 03 10:34:27 +0000 2025,Pemerintah ga bisa buat rakyat percaya buat ngelolanya Lebih tepatnya,1896509470903325057,in
Mon Mar 03 07:58:44 +0000 2025,@DS_yantie Sy percaya...termasuk dan pemerintah Singapura mmg takut bila Indonesia dipimpin oleh org yg berani...sebab Singapore khawatir ga bisa lagi bodoh bodohin dan sogok sana sini oknum2 pemerintah kalau sdh gitu pemasukan Singapore akan bisa drastis berkurang.,1896470282464047207,in
Mon Mar 03 05:22:03 +0000 2025,@soopersunny Malah ada orang2 yg jadi percaya pemerintah loh. Barusan banget denger Mereka ga mikir ini siasat politik mikirnya emang membasmi korupsi dengan tegas dan tulus ,1896430852768493600,in
Mon Mar 03 02:01:25 +0000 2025,udah ga percaya lagi sama pemerintah apalagi akhir2 ini marak kasus mega korupsi di Indonesia,1896380358377288174,in
Mon Mar 03 01:04:21 +0000 2025,@makld1234a Iya nih politik sains di Indonesia bikin males dan makin ga percaya sama pemerintah.,1896366000523849990,in
Sun Mar 02 21:24:58 +0000 2025,@SBYudhoyono Syulit untuk percaya pemerintah saat ini..semua departemen pemerintah bobrok isi nya orang2 yg ga kompeten di bidangnya. Bahkan kabinet hanya jabatan balas budi.. Jd apa yg di harap dari pemerintahan se carut marut ini ?,1896310789985943720,in
Sun Mar 02 16:10:33 +0000 2025,@SBYudhoyono Kalo korupsi masih menjadi budaya mah susah Pak.. Ga percaya.. Apalagi penipuan di Pertamina kemarin tambah ancur publik menilai pemerintah,1896231661593047165,in
Sun Mar 02 14:21:08 +0000 2025,@SBYudhoyono kalo pemerintahnya ga terkenal karena korupsi mah rakyat bakalan percaya ini apa yang mau dipercaya dari pemerintah coba?,1896204126784205127,in
Sun Mar 02 13:39:09 +0000 2025,Pfftt selalu rakyat bawah yg jd korban penguasa.. masalahnya tuh rakyat udh dibikin hancur2 an ga percaya sm pemerintah dan ttp yg nanggung beban terberat adalah rantai paling bawah,1896193563630911892,in
Sun Mar 02 13:18:26 +0000 2025,@SBYudhoyono Saya udah ga percaya sama pemerintah indonesia pak emang tujuan utama kalian itu menyengsarakan rakyat ,1896188348240466044,in
Sun Mar 02 13:13:45 +0000 2025,Ga percaya lagi sama pemerintah pak. Kecuali gaji DPR dan pemerintah di diskon 50% serta J Word and His Family dipindahkan kedalam hutan,1896187171507442000,in
Sun Mar 02 12:35:09 +0000 2025,@M45Broo_ Rugi percaya sama pemerintah. Dipercaya gtau dipercaya .. pd ngenyangin perut sendiri2 ga mikirin rakyat,1896177457469993462,in
Sun Mar 02 12:30:04 +0000 2025,@tanyarlfes Kalian kalau ga percaya pemerintah mending keluar aja Gada nasionalismenya,1896176175887818763,in
Sun Mar 02 12:27:24 +0000 2025,@SBYudhoyono serius pak harus berfikir positif dan menaruh kepercayaan ke pemerintah? sedangkan di pemerintahan 10 tahun kebelakang bahkan saat ini pun kasus korupsi masih menjamur? bahkan prabowo aja sbg presiden ga ada tindakan apa apa? atas dasar apa rakyat harus percaya?,1896175507890393559,in
Sun Mar 02 12:08:02 +0000 2025,@SBYudhoyono Kuncinya koruptor harus dihukum mati hukum ga pndang bulu baru rakyat percaya sama pemerintah mau bikin danantara MBG bank emas kalo praktek2 kkn itu ga ada mau bikin acara apa saja negara ini akan makmur,1896170633811419543,in
Sun Mar 02 12:07:01 +0000 2025,percaya mah sama tuhan pemerintah ga bisa dipercaya,1896170374808891902,in
Sun Mar 02 11:06:08 +0000 2025,@terrangrunt00 @kev_kag Rusia mulai serius ga terima kehadiran barat mulai Feb 2014 (15 th yg lalu!): Pemerintah Ukraina berhasil dikudeta dgn sponsor barat. Cuma baru Zelensky yg bener2 ke-pede-an dan percaya kl Rusia ga akan berani nyerang dgn alasan itu hak Ukraina mau gabung NATO. Ya sdh perang!,1896155055247781918,in
Sun Mar 02 08:15:57 +0000 2025,Gue selalu percaya para bigot ekstrem kanan ini nampak anti-rezim tapi tingkah mereka sama : suka mengopresi dan berasa paling bener. Ga usah teriak pemerintah dzalim klo kaum lo sama aje,1896112225301250471,in
Sun Mar 02 05:52:49 +0000 2025,@KompasTV Kalau yg umumkan pemerintah atau DPR kemungkinan masyarakat ga akan percaya lagi udah banyak bohongnya. Perlu pihak ke3 yang melakukan cek dan mengumumkan hasilnya,1896076206820507709,in
Sun Mar 02 03:36:13 +0000 2025,if i said that sritex mulai ada gonjang ganjing di perkreditan di era pemerintah jokowi pada percaya ga ya? wkwk. kebijakan pemerintah pada era jokowi tu sbenernya diluar nalar. indonesia punya sritex but they decide to open import dri tiongkok alhasil yaa begini deh,1896041828589396190,in
Sat Mar 01 23:49:11 +0000 2025,@DiajengLrst jd percaya kalo ada yg blg uang hasil kerja paksa dl tuh bukan ga dikasih sm Belanda tp dikorup sm pemerintah sendiri cuih,1895984692375273805,in
Sat Mar 01 22:48:54 +0000 2025,aku si ga terprovokasi cuman udah ga bisa percaya aja sama pemerintah pemerintah keseki ini,1895969524006142079,in
Sat Mar 01 21:43:01 +0000 2025,Bapak w dari dulu ngikut muhammadiyah salah satunya karna udah ga percaya pemerintah ,1895952945394696385,in
Sat Mar 01 21:41:03 +0000 2025,@fzforsure Ga percaya pemerintah tapi puasa nungguin pemerintah ,1895952448763936986,in
Sat Mar 01 15:35:52 +0000 2025,Sumpah kaya udah ga percaya pemerintah... Pegadaian takut gabung danantara https://t.co/IXzdiziePZ,1895860546261697012,in
Sat Mar 01 14:58:50 +0000 2025,@ARSIPAJA Ya kan permasalahannya kenapa ga isi di pertamina kan berarti pemerintah jg ga percaya sm pertamina wkwk,1895851225645793396,in
Sat Mar 01 12:54:01 +0000 2025,@TirtoID Udah ga ada yg percaya pemerintah. Semua berita itu dibungkus buzzer,1895819818391257529,in
Sat Mar 01 12:34:00 +0000 2025,@hnirankara Gimana ga anjlok kepercayaan rakyat aja gagal d bangun apalagi kepercayaan investor?? Rakyat aja sdh ga ada percaya sama sekali sama pemerintah prabowo tp bau amis jokowi.. Sdh tau rakyatbsdh muak dan jijik sama jokowi ee pak prabowo msh d bawah ketek jokowi hidup jokowi terus,1895814778070942193,in
Thu Feb 27 07:35:16 +0000 2025,@tanyarlfes Uda lama gw isi ke shell. Soalnya ga pernah mau percaya pemerintah. Lagian tu bensin keluaran pertamina uda keliatan jeleknya dr beberapa tahun lalu ko kalian ga pada sadar,1895014825853624592,in
Thu Feb 27 07:16:56 +0000 2025,@nancysideup @tanyarlfes Selalu di double check oleh pemerintah...... Malah kalimat ini yg makin bikin ga percaya tod,1895010212563800096,in
Thu Feb 27 07:13:09 +0000 2025,@txtdrimedia Ini dibuat hukum matibisa ga sih biar masyarakat percaya sama pemerintah buat mgeringkus koruptor,1895009260263940599,in
Thu Feb 27 05:58:39 +0000 2025,@DrEvaChaniago Komennya satupun ga percaya. Ayo deh pemerintah bikin optimis rakyatmu sebelum terlambat murka dari rakyatmu. Di negeri ini sudah terjadi..apa mau terulang lagi ??? Mau gunakan buzzer..ga bakal mempan rakyatmu udah melek sosmed..yang ada mau muntah,1894990509325910201,in
Thu Feb 27 05:21:44 +0000 2025,@sippomos @anggaandinata Lah anda gimana sih? Ga percaya sama pemerintah? Pemerintah kita kan orangnya jujur dan baik baik semua pasti aman lah.....,1894981218904797347,in
Thu Feb 27 04:22:45 +0000 2025,@xaveseriously @indcmaret @sauceterannaa @tanyakanrl Gue pribadi ga ngerti sama pola pikir pemerintah kita. Kenapa gamau jelasin hal ginian ke masyarakat? Bikin percaya dulu lah minimal trus pilih PJ yg bener bisa bertanggungjawab. Lah ini pada tutup mata mulut dan telinga semua. Rakyat dianggap sapi peras yg bakal diem aja apa?,1894966375107699025,in
Thu Feb 27 03:34:09 +0000 2025,@BBCIndonesia Gw sih udh lama ya ga percaya sm yg ada urusannya sm pemerintah,1894954144638902521,in
Thu Feb 27 03:16:02 +0000 2025,@Helmi1038270 @Franken_blues @msaid_didu Dikira buzzer warga X mau percaya omongannya proyek pemerintah dg proyek swasta yg di PSN kan SJ ga bisa bedain,1894949587372384390,in
Thu Feb 27 02:32:11 +0000 2025,@wenkqcaby @MasBRO_back @pertamina @bahlillahadalia @erickthohir Jangan pake produk pertamina lagi .. Udh ga percaya ma produk yg ada kaitannya dg pemerintah .. Ke spbu shell vivo bp dan excon ja..,1894938553077113183,in
Thu Feb 27 02:01:57 +0000 2025,@Mdy_Asmara1701 Bahan bakar aja di korup vendor yg kerja sm pemerintah aja byk yg ga dibayar balik..gmn masyarakat bs percaya emasnya ga bakal ilang ditaro dipemerintah ,1894930942315372789,in
Thu Feb 27 01:47:54 +0000 2025,@blackshark7890 Fakta: era Presiden Soekarno rakyat aceh menyumbangkan emasnya tuk negeri ini karena rakyat Aceh percaya dengan Pemerintah Era sekarang boro-boro rakyat mau nyumbang emas. Simpan di bank emas juga ga akan ada rakyat yang percaya karena rezimnya korup,1894927405766320423,in
Thu Feb 27 01:44:21 +0000 2025,@HumorJonTampan Fakta: era Presiden Soekarno rakyat aceh menyumbangkan emasnya tuk negeri ini karena rakyat Aceh percaya dengan Pemerintah Era sekarang boro-boro rakyat mau nyumbang emas. Simpan di bank emas juga ga akan ada rakyat yang percaya karena rezimnya korup,1894926512685719991,in
Thu Feb 27 01:44:03 +0000 2025,@KangManto123 jadi ga percaya pada pemerintah apalagi investasi emas produk jokowi dn kroni,1894926436278087828,in
Thu Feb 27 01:43:54 +0000 2025,@Kopipait__78 Fakta: era Presiden Soekarno rakyat aceh menyumbangkan emasnya tuk negeri ini karena rakyat Aceh percaya dengan Pemerintah Era sekarang boro-boro rakyat mau nyumbang emas. Simpan di bank emas juga ga akan ada rakyat yang percaya karena rezimnya korup,1894926398500020537,in
Thu Feb 27 01:21:48 +0000 2025,Sejujurnya aku ga percaya sama pemerintah sebagus apapun track recordnya Sama aja mereka manusia punya ego dan keinginan sendiri Blom lagi antek nya juga sama aja Makanya entah knpa pas disuruh milih mnrt ku semua sama ajaa ga perna ada yg pentingin rakyat ,1894920837427519590,in
Thu Feb 27 00:08:30 +0000 2025,@kegblgnunfaedh udeh ga ada yg percaya ama pemerintah bahlil,1894902392568848714,in
Wed Feb 26 19:07:52 +0000 2025,@ARSIPAJA Cok gblok nemen. . bulan ramadhan anak sekolah disuruh ngaji/TPA di masjid dapat takjil letak kenikmatan ramadhan adalah menyantap buka bersama masakan ibu alaah ngomong aja biar tetep cuan yakin makanan awet / ga basi? Sorry yeee ga percaya pemerintah...,1894826733230268770,in
Wed Feb 26 18:39:06 +0000 2025,Ga percaya pemerintah dan elemen institusi lainnya KORUPTIF,1894819496147460132,in
Wed Feb 26 18:23:34 +0000 2025,@KangManto123 Pemerintah ga tahu diri bukan nya bebenah cepat sahkan UU perampasan harta aset koruptor kasih hukuman mati buat koruptor setelah satu-persatu borok terbuka rakyat dikecewakan dikasih hati minta jantung masih berharap rakyat percaya pada kalian? Tikus² berdasi yg serakah,1894815585936253312,in
Wed Feb 26 16:53:18 +0000 2025,@Naz_lira Mutilasi. Tai kucig ngomongin ham lah. kalo ga hukum mati pertamina sama pemerintah ga akan gue percaya seumur hidup,1894792872291115066,in
Tue Feb 25 16:17:06 +0000 2025,Bukannya pengen pamer atau sombong cuman untuk soal isi RON92 selalu mempercayakan ke kerang kuning @Shell apalagi setalah timbul kasus gini makin ga percaya sama RON92 milik pemerintah.,1894421374552416418,in
Tue Feb 25 15:32:11 +0000 2025,@asumsico Blm terlalu baca case nya tapi ya fatal bgt. Korupsi yg santer keliatan tapi masa iya ga ada pengujian lab quality dll gitu? Lalu masyarakat gimana mau percaya sm usaha yg dikelola pemerintah,1894410069204504604,in
Tue Feb 25 15:10:02 +0000 2025,@asumsico Pengen deh lihat mereka dieksekusi didor misalnya. Dalam posisi ini apa yg negara harapkan dari mereka? ga hanya negara yg rugi rakyat rugi dan bakalan ga percaya sama pemerintah beserta isinya,1894404495133872220,in
Tue Feb 25 14:15:53 +0000 2025,@aMrazing Makanya udh mulai ke tempat isi bensin sebelah. Udh ga percaya sama pemerintah‍,1894390866737057921,in
Tue Feb 25 13:54:27 +0000 2025,@sugarcroffle indon ini selalu gamau disaingin sm swasta dan kacaunya pemikiran kebanyakan org daerah itu lbh percaya sm product pemerintah pdhl swasta ya memang lbh mahal tp qualitynya kan ada gt loh ga tipu2 kek gini,1894385472929239416,in
Tue Feb 25 13:21:26 +0000 2025,Ga percaya produk pemerintah,1894377165774594519,in
Tue Feb 25 13:06:07 +0000 2025,Gatau tp jangka panjang nya gmn soalnya pemerintah ga pernah percaya sama rakyat yg mereka tau rakyat as hamba bukan raja. Mereka tau nya how to menjilat dan menjilat fomo sana sini terkait inventor luar yg nyatanya gaada hutang yg numpuk justru lol.,1894373311066640436,in
Tue Feb 25 12:46:56 +0000 2025,@shitlicious mereka bagi2 lah untuk mendapatkan kekuasaan butuh uang kalo udah ga perlu di jadikan tumbal dan muncul pemain baru hahahaha yg percaya pemerintah basmi korupsi itu orang nya lugu aneh atau bodoh!!!,1894368480922931378,in
Tue Feb 25 12:37:29 +0000 2025,pemerintah ga ada yg bisa di percaya anjink?! bubar dah bubar cok,1894366105168384040,in
